,Date,BTC,IBEX
705,2016-08-22,581.310974,8431.299805
706,2016-08-23,586.770996,8512.799805
707,2016-08-24,583.411987,8532.0
708,2016-08-25,580.179993,8612.299805
709,2016-08-26,577.752991,8595.700195
710,2016-08-27,579.452026,8595.700195
711,2016-08-28,569.830017,8595.700195
712,2016-08-29,574.070984,8611.200195
713,2016-08-30,574.114014,8629.400391
714,2016-08-31,577.591003,8677.400391
715,2016-09-01,575.546021,8746.299805
716,2016-09-02,572.409973,8789.900391
717,2016-09-03,575.554993,8789.900391
718,2016-09-04,598.590027,8789.900391
719,2016-09-05,608.98999,8928.400391
720,2016-09-06,606.505981,8991.400391
721,2016-09-07,610.572998,8931.799805
722,2016-09-08,614.63501,9028.599609
723,2016-09-09,626.35199,9065.5
724,2016-09-10,622.927002,9065.5
725,2016-09-11,623.424011,9065.5
726,2016-09-12,607.005005,8877.099609
727,2016-09-13,608.025024,8907.200195
728,2016-09-14,608.841003,8769.900391
729,2016-09-15,610.588013,8697.0
730,2016-09-16,607.245972,8700.900391
731,2016-09-17,607.218018,8700.900391
732,2016-09-18,606.28302,8700.900391
733,2016-09-19,609.870972,8723.5
734,2016-09-20,609.254028,8695.099609
735,2016-09-21,603.588013,8817.0
736,2016-09-22,597.278992,8819.799805
737,2016-09-23,596.198975,8885.900391
738,2016-09-24,602.960999,8885.900391
739,2016-09-25,602.749023,8885.900391
740,2016-09-26,600.807007,8765.400391
741,2016-09-27,608.021973,8776.0
742,2016-09-28,606.242981,8744.0
743,2016-09-29,605.018982,8834.0
744,2016-09-30,605.715027,8649.0
745,2016-10-01,609.929016,8649.0
746,2016-10-02,613.947998,8649.0
747,2016-10-03,610.968018,8759.0
748,2016-10-04,612.052002,8769.0
749,2016-10-05,610.218018,8691.299805
750,2016-10-06,612.469971,8820.799805
751,2016-10-07,612.607971,8759.900391
752,2016-10-08,617.341003,8759.900391
753,2016-10-09,619.171997,8759.900391
754,2016-10-10,616.822021,8631.299805
755,2016-10-11,619.237976,8690.400391
756,2016-10-12,640.870972,8714.5
757,2016-10-13,636.030029,8634.900391
758,2016-10-14,637.007996,8640.799805
759,2016-10-15,640.310974,8640.799805
760,2016-10-16,639.083008,8640.799805
761,2016-10-17,641.817993,8721.0
762,2016-10-18,639.411011,8786.5
763,2016-10-19,638.133972,8890.299805
764,2016-10-20,630.663025,8975.400391
765,2016-10-21,630.825012,9063.700195
766,2016-10-22,633.135986,9063.700195
767,2016-10-23,657.620972,9063.700195
768,2016-10-24,657.161011,9156.400391
769,2016-10-25,654.002014,9207.799805
770,2016-10-26,657.677979,9151.5
771,2016-10-27,678.213989,9163.5
772,2016-10-28,688.0,9150.400391
773,2016-10-29,690.289001,9150.400391
774,2016-10-30,714.117981,9150.400391
775,2016-10-31,702.640015,9144.900391
776,2016-11-01,701.336975,9206.5
777,2016-11-02,730.065979,8972.799805
778,2016-11-03,742.346008,8858.200195
779,2016-11-04,689.124023,8862.299805
780,2016-11-05,703.525024,8862.299805
781,2016-11-06,703.812012,8862.299805
782,2016-11-07,710.736023,8949.400391
783,2016-11-08,703.088989,8936.799805
784,2016-11-09,709.825012,8595.299805
785,2016-11-10,722.843994,8983.0
786,2016-11-11,715.554993,8819.5
787,2016-11-12,716.752014,8819.5
788,2016-11-13,705.195984,8819.5
789,2016-11-14,701.997009,8733.0
790,2016-11-15,705.794006,8665.700195
791,2016-11-16,711.166992,8712.900391
792,2016-11-17,744.875977,8622.400391
793,2016-11-18,740.705017,8754.700195
794,2016-11-19,751.833008,8754.700195
795,2016-11-20,751.879028,8754.700195
796,2016-11-21,731.265015,8659.900391
797,2016-11-22,739.643005,8672.799805
798,2016-11-23,751.741028,8666.599609
799,2016-11-24,744.619995,8657.400391
800,2016-11-25,740.442017,8671.0
801,2016-11-26,741.510986,8671.0
802,2016-11-27,735.437012,8671.0
803,2016-11-28,732.484009,8651.799805
804,2016-11-29,736.328979,8614.299805
805,2016-11-30,736.283997,8662.700195
806,2016-12-01,746.046021,8671.599609
807,2016-12-02,757.544983,8610.599609
808,2016-12-03,778.247986,8610.599609
809,2016-12-04,771.638,8610.599609
810,2016-12-05,773.393982,8533.900391
811,2016-12-06,758.719971,8692.400391
812,2016-12-07,764.210999,8951.200195
813,2016-12-08,768.075989,9002.5
814,2016-12-09,769.94397,9121.099609
815,2016-12-10,773.02301,9121.099609
816,2016-12-11,774.752014,9121.099609
817,2016-12-12,770.039978,9171.700195
818,2016-12-13,780.646973,9160.900391
819,2016-12-14,780.005005,9306.900391
820,2016-12-15,780.070007,9225.799805
821,2016-12-16,778.963013,9310.299805
822,2016-12-17,785.166016,9310.299805
823,2016-12-18,791.007996,9310.299805
824,2016-12-19,790.692017,9376.799805
825,2016-12-20,792.247009,9329.099609
826,2016-12-21,800.643982,9384.700195
827,2016-12-22,834.179993,9341.5
828,2016-12-23,864.888,9347.400391
829,2016-12-24,922.179993,9347.400391
830,2016-12-25,899.651978,9347.400391
831,2016-12-26,896.905029,9347.400391
832,2016-12-27,908.354004,9354.799805
833,2016-12-28,934.830994,9357.200195
834,2016-12-29,975.125,9283.400391
835,2016-12-30,972.534973,9310.0
836,2016-12-31,960.627014,9310.0
837,2017-01-01,963.65802,9310.0
838,2017-01-02,998.617004,9310.0
839,2017-01-03,1021.599976,9448.299805
840,2017-01-04,1044.400024,9522.099609
841,2017-01-05,1156.72998,9427.900391
842,2017-01-06,1014.23999,9487.0
843,2017-01-07,903.487,9487.0
844,2017-01-08,908.174988,9487.0
845,2017-01-09,913.244019,9536.900391
846,2017-01-10,902.440002,9497.099609
847,2017-01-11,908.11499,9456.400391
848,2017-01-12,775.177979,9378.0
849,2017-01-13,803.737,9445.099609
850,2017-01-14,825.142029,9445.099609
851,2017-01-15,818.142029,9445.099609
852,2017-01-16,821.78302,9457.200195
853,2017-01-17,830.945984,9390.400391
854,2017-01-18,909.372986,9425.099609
855,2017-01-19,888.335022,9406.400391
856,2017-01-20,898.171997,9377.5
857,2017-01-21,895.549011,9377.5
858,2017-01-22,922.205017,9377.5
859,2017-01-23,925.499023,9337.799805
860,2017-01-24,910.677002,9319.200195
861,2017-01-25,891.924011,9483.5
862,2017-01-26,902.39502,9601.599609
863,2017-01-27,918.359009,9531.400391
864,2017-01-28,919.810974,9531.400391
865,2017-01-29,922.067017,9531.400391
866,2017-01-30,920.151001,9460.599609
867,2017-01-31,920.958984,9365.900391
868,2017-02-01,970.940979,9416.0
869,2017-02-02,990.000977,9321.200195
870,2017-02-03,1011.460022,9435.299805
871,2017-02-04,1031.329956,9435.299805
872,2017-02-05,1043.52002,9435.299805
873,2017-02-06,1028.400024,9459.400391
874,2017-02-07,1040.140015,9321.900391
875,2017-02-08,1062.319946,9362.0
876,2017-02-09,1064.699951,9353.900391
877,2017-02-10,995.632019,9478.200195
878,2017-02-11,988.89801,9478.200195
879,2017-02-12,1003.52002,9478.200195
880,2017-02-13,998.88501,9421.900391
881,2017-02-14,991.734985,9489.099609
882,2017-02-15,1006.210022,9557.099609
883,2017-02-16,1007.650024,9582.5
884,2017-02-17,1026.119995,9564.799805
885,2017-02-18,1049.209961,9564.799805
886,2017-02-19,1054.76001,9564.799805
887,2017-02-20,1048.689941,9564.400391
888,2017-02-21,1079.280029,9523.599609
889,2017-02-22,1114.800049,9577.700195
890,2017-02-23,1117.27002,9519.799805
891,2017-02-24,1172.709961,9513.700195
892,2017-02-25,1170.410034,9513.700195
893,2017-02-26,1144.27002,9513.700195
894,2017-02-27,1163.780029,9494.0
895,2017-02-28,1180.719971,9515.0
896,2017-03-01,1180.040039,9618.0
897,2017-03-02,1224.680054,9753.099609
898,2017-03-03,1250.709961,9694.5
899,2017-03-04,1277.430054,9694.5
900,2017-03-05,1254.290039,9694.5
901,2017-03-06,1267.469971,9772.299805
902,2017-03-07,1273.209961,9817.700195
903,2017-03-08,1223.22998,9792.299805
904,2017-03-09,1150.349976,9844.900391
905,2017-03-10,1189.359985,10038.799805
906,2017-03-11,1116.319946,10038.799805
907,2017-03-12,1176.619995,10038.799805
908,2017-03-13,1221.780029,10020.0
909,2017-03-14,1232.160034,9987.700195
910,2017-03-15,1240.160034,9931.200195
911,2017-03-16,1251.329956,10090.799805
912,2017-03-17,1180.160034,10153.0
913,2017-03-18,1099.689941,10153.0
914,2017-03-19,976.72998,10153.0
915,2017-03-20,1037.23999,10216.700195
916,2017-03-21,1055.359985,10270.5
917,2017-03-22,1120.650024,10151.799805
918,2017-03-23,1050.050049,10248.900391
919,2017-03-24,1038.449951,10312.5
920,2017-03-25,936.539978,10312.5
921,2017-03-26,974.015015,10312.5
922,2017-03-27,972.054993,10218.5
923,2017-03-28,1044.579956,10345.599609
924,2017-03-29,1046.079956,10409.200195
925,2017-03-30,1042.209961,10372.099609
926,2017-03-31,1026.640015,10368.5
927,2017-04-01,1071.709961,10368.5
928,2017-04-02,1080.609985,10368.5
929,2017-04-03,1102.949951,10457.700195
930,2017-04-04,1145.52002,10304.099609
931,2017-04-05,1134.140015,10377.200195
932,2017-04-06,1125.810059,10349.599609
933,2017-04-07,1178.939941,10466.900391
934,2017-04-08,1172.650024,10466.900391
935,2017-04-09,1176.569946,10466.900391
936,2017-04-10,1187.300049,10507.900391
937,2017-04-11,1187.459961,10381.400391
938,2017-04-12,1204.810059,10441.299805
939,2017-04-13,1201.02002,10347.900391
940,2017-04-14,1170.329956,10347.900391
941,2017-04-15,1167.300049,10347.900391
942,2017-04-16,1172.609985,10347.900391
943,2017-04-17,1183.25,10347.900391
944,2017-04-18,1193.77002,10365.599609
945,2017-04-19,1212.130005,10272.700195
946,2017-04-20,1211.079956,10349.299805
947,2017-04-21,1229.420044,10388.599609
948,2017-04-22,1222.709961,10388.599609
949,2017-04-23,1231.920044,10388.599609
950,2017-04-24,1209.630005,10714.200195
951,2017-04-25,1250.449951,10786.099609
952,2017-04-26,1265.98999,10810.400391
953,2017-04-27,1281.880005,10718.799805
954,2017-04-28,1317.73999,10658.400391
955,2017-04-29,1317.839966,10658.400391
956,2017-04-30,1321.869995,10658.400391
957,2017-05-01,1348.300049,10658.400391
958,2017-05-02,1421.030029,10737.700195
959,2017-05-03,1453.780029,10793.0
960,2017-05-04,1490.719971,10872.099609
961,2017-05-05,1540.869995,10971.5
962,2017-05-06,1556.810059,10971.5
963,2017-05-07,1579.469971,10971.5
964,2017-05-08,1596.920044,11177.299805
965,2017-05-09,1723.890015,11120.099609
966,2017-05-10,1756.52002,11029.599609
967,2017-05-11,1780.369995,11051.299805
968,2017-05-12,1845.76001,10861.900391
969,2017-05-13,1723.119995,10861.900391
970,2017-05-14,1800.859985,10861.900391
971,2017-05-15,1808.439941,10941.099609
972,2017-05-16,1741.699951,10959.799805
973,2017-05-17,1726.72998,10925.900391
974,2017-05-18,1818.699951,10727.799805
975,2017-05-19,1897.369995,10711.799805
976,2017-05-20,1984.23999,10711.799805
977,2017-05-21,2067.030029,10711.799805
978,2017-05-22,2043.189941,10843.5
979,2017-05-23,2191.560059,10766.299805
980,2017-05-24,2321.370117,10931.200195
981,2017-05-25,2446.23999,10971.200195
982,2017-05-26,2320.889893,10911.099609
983,2017-05-27,2196.27002,10911.099609
984,2017-05-28,2054.080078,10911.099609
985,2017-05-29,2159.429932,10864.0
986,2017-05-30,2255.360107,10812.5
987,2017-05-31,2187.189941,10885.0
988,2017-06-01,2288.330078,10891.599609
989,2017-06-02,2404.030029,10960.0
990,2017-06-03,2493.719971,10960.0
991,2017-06-04,2547.790039,10960.0
992,2017-06-05,2512.399902,10889.599609
993,2017-06-06,2690.840088,10859.0
994,2017-06-07,2869.379883,10813.599609
995,2017-06-08,2720.48999,10847.200195
996,2017-06-09,2807.439941,10947.200195
997,2017-06-10,2828.139893,10947.200195
998,2017-06-11,2942.409912,10947.200195
999,2017-06-12,2953.219971,10929.700195
1000,2017-06-13,2680.909912,10872.599609
1001,2017-06-14,2716.879883,10858.5
1002,2017-06-15,2499.580078,10750.799805
1003,2017-06-16,2469.570068,10731.900391
1004,2017-06-17,2514.01001,10731.900391
1005,2017-06-18,2655.350098,10731.900391
1006,2017-06-19,2549.030029,10839.799805
1007,2017-06-20,2591.26001,10892.299805
1008,2017-06-21,2709.429932,10721.900391
1009,2017-06-22,2691.030029,10709.599609
1010,2017-06-23,2707.340088,10685.599609
1011,2017-06-24,2738.52002,10685.599609
1012,2017-06-25,2607.25,10685.599609
1013,2017-06-26,2590.570068,10666.099609
1014,2017-06-27,2478.449951,10674.0
1015,2017-06-28,2553.030029,10607.799805
1016,2017-06-29,2567.560059,10735.900391
1017,2017-06-30,2539.23999,10541.200195
1018,2017-07-01,2492.600098,10541.200195
1019,2017-07-02,2436.399902,10541.200195
1020,2017-07-03,2498.560059,10507.599609
1021,2017-07-04,2561.0,10543.299805
1022,2017-07-05,2602.870117,10535.900391
1023,2017-07-06,2608.100098,10546.099609
1024,2017-07-07,2608.590088,10495.200195
1025,2017-07-08,2520.27002,10495.200195
1026,2017-07-09,2572.610107,10495.200195
1027,2017-07-10,2525.25,10525.400391
1028,2017-07-11,2385.889893,10531.5
1029,2017-07-12,2332.77002,10482.200195
1030,2017-07-13,2402.699951,10594.5
1031,2017-07-14,2360.590088,10664.599609
1032,2017-07-15,2230.120117,10664.599609
1033,2017-07-16,1991.97998,10664.599609
1034,2017-07-17,1932.619995,10665.5
1035,2017-07-18,2233.52002,10616.0
1036,2017-07-19,2323.080078,10533.900391
1037,2017-07-20,2269.889893,10597.400391
1038,2017-07-21,2838.409912,10530.700195
1039,2017-07-22,2668.629883,10530.700195
1040,2017-07-23,2808.100098,10530.700195
1041,2017-07-24,2732.699951,10432.0
1042,2017-07-25,2757.5,10451.200195
1043,2017-07-26,2577.77002,10523.799805
1044,2017-07-27,2538.709961,10549.299805
1045,2017-07-28,2679.72998,10574.400391
1046,2017-07-29,2807.02002,10574.400391
1047,2017-07-30,2724.389893,10574.400391
1048,2017-07-31,2763.23999,10536.599609
1049,2017-08-01,2871.300049,10613.400391
1050,2017-08-02,2727.129883,10592.299805
1051,2017-08-03,2709.560059,10487.200195
1052,2017-08-04,2806.929932,10525.0
1053,2017-08-05,2897.629883,10525.0
1054,2017-08-06,3257.610107,10525.0
1055,2017-08-07,3212.780029,10682.799805
1056,2017-08-08,3370.219971,10674.400391
1057,2017-08-09,3420.399902,10681.400391
1058,2017-08-10,3341.840088,10576.599609
1059,2017-08-11,3373.820068,10377.299805
1060,2017-08-12,3650.629883,10377.299805
1061,2017-08-13,3880.040039,10377.299805
1062,2017-08-14,4066.100098,10329.400391
1063,2017-08-15,4326.990234,10489.0
1064,2017-08-16,4200.339844,10521.0
1065,2017-08-17,4384.439941,10535.700195
1066,2017-08-18,4324.339844,10323.599609
1067,2017-08-19,4137.75,10323.599609
1068,2017-08-20,4189.310059,10323.599609
1069,2017-08-21,4090.47998,10360.0
1070,2017-08-22,3998.350098,10425.200195
1071,2017-08-23,4089.01001,10414.0
1072,2017-08-24,4137.600098,10378.700195
1073,2017-08-25,4332.819824,10373.900391
1074,2017-08-26,4372.060059,10373.900391
1075,2017-08-27,4345.100098,10373.900391
1076,2017-08-28,4384.450195,10313.700195
1077,2017-08-29,4389.209961,10233.200195
1078,2017-08-30,4570.359863,10264.599609
1079,2017-08-31,4555.589844,10279.5
1080,2017-09-01,4701.759766,10328.799805
1081,2017-09-02,4901.419922,10328.799805
1082,2017-09-03,4585.27002,10328.799805
1083,2017-09-04,4591.629883,10234.099609
1084,2017-09-05,4228.290039,10244.700195
1085,2017-09-06,4376.589844,10130.900391
1086,2017-09-07,4589.140137,10175.200195
1087,2017-09-08,4605.160156,10118.400391
1088,2017-09-09,4229.810059,10118.400391
1089,2017-09-10,4229.339844,10118.400391
1090,2017-09-11,4122.470215,10199.900391
1091,2017-09-12,4168.879883,10354.5
1092,2017-09-13,4131.97998,10324.799805
1093,2017-09-14,3875.370117,10352.700195
1094,2017-09-15,3166.300049,10321.200195
1095,2017-09-16,3637.75,10321.200195
1096,2017-09-17,3606.280029,10321.200195
1097,2017-09-18,3591.090088,10358.0
1098,2017-09-19,4073.790039,10312.200195
1099,2017-09-20,3916.360107,10349.0
1100,2017-09-21,3901.469971,10318.200195
1101,2017-09-22,3628.02002,10286.599609
1102,2017-09-23,3629.919922,10286.599609
1103,2017-09-24,3796.149902,10286.599609
1104,2017-09-25,3681.580078,10270.0
1105,2017-09-26,3928.409912,10203.799805
1106,2017-09-27,3892.939941,10221.299805
1107,2017-09-28,4197.129883,10381.200195
1108,2017-09-29,4171.620117,10336.900391
1109,2017-09-30,4166.109863,10336.900391
1110,2017-10-01,4341.049805,10336.900391
1111,2017-10-02,4395.810059,10262.299805
1112,2017-10-03,4408.459961,10250.599609
1113,2017-10-04,4319.370117,10226.799805
1114,2017-10-05,4229.879883,9934.299805
1115,2017-10-06,4324.459961,10185.200195
1116,2017-10-07,4369.350098,10185.200195
1117,2017-10-08,4429.669922,10185.200195
1118,2017-10-09,4614.52002,10210.599609
1119,2017-10-10,4776.209961,10225.0
1120,2017-10-11,4789.25,10304.599609
1121,2017-10-12,4829.580078,10284.5
1122,2017-10-13,5464.160156,10298.599609
1123,2017-10-14,5643.529785,10298.599609
1124,2017-10-15,5835.959961,10298.599609
1125,2017-10-16,5687.569824,10244.400391
1126,2017-10-17,5741.580078,10164.900391
1127,2017-10-18,5603.819824,10237.0
1128,2017-10-19,5583.740234,10251.299805
1129,2017-10-20,5708.109863,10202.0
1130,2017-10-21,5996.790039,10202.0
1131,2017-10-22,6036.660156,10202.0
1132,2017-10-23,6006.0,10202.400391
1133,2017-10-24,5935.52002,10150.599609
1134,2017-10-25,5524.600098,10199.0
1135,2017-10-26,5747.950195,10140.299805
1136,2017-10-27,5899.740234,10354.299805
1137,2017-10-28,5787.819824,10354.299805
1138,2017-10-29,5754.439941,10354.299805
1139,2017-10-30,6114.850098,10321.200195
1140,2017-10-31,6132.02002,10463.200195
1141,2017-11-01,6440.970215,10591.400391
1142,2017-11-02,6777.77002,10509.0
1143,2017-11-03,7087.529785,10463.299805
1144,2017-11-04,7164.47998,10463.299805
1145,2017-11-05,7404.52002,10463.299805
1146,2017-11-06,7403.220215,10358.099609
1147,2017-11-07,7023.100098,10365.700195
1148,2017-11-08,7141.379883,10236.200195
1149,2017-11-09,7446.830078,10223.200195
1150,2017-11-10,7173.72998,10138.599609
1151,2017-11-11,6618.609863,10138.599609
1152,2017-11-12,6295.450195,10138.599609
1153,2017-11-13,5938.25,10124.0
1154,2017-11-14,6561.47998,10063.599609
1155,2017-11-15,6634.759766,9920.599609
1156,2017-11-16,7323.240234,10074.0
1157,2017-11-17,7853.569824,10074.400391
1158,2017-11-18,7697.209961,10074.400391
1159,2017-11-19,7766.029785,10074.400391
1160,2017-11-20,8039.069824,9999.700195
1161,2017-11-21,8205.740234,10017.400391
1162,2017-11-22,8077.950195,10010.200195
1163,2017-11-23,8232.379883,9994.099609
1164,2017-11-24,8074.02002,10044.900391
1165,2017-11-25,8241.709961,10044.900391
1166,2017-11-26,8789.040039,10044.900391
1167,2017-11-27,9352.719727,10027.400391
1168,2017-11-28,9823.429688,10083.799805
1169,2017-11-29,10077.400391,10221.799805
1170,2017-11-30,9906.790039,10266.599609
1171,2017-12-01,10198.599609,10225.5
1172,2017-12-02,10978.299805,10225.5
1173,2017-12-03,11082.700195,10225.5
1174,2017-12-04,11315.400391,10182.799805
1175,2017-12-05,11685.700195,10204.599609
1176,2017-12-06,11923.400391,10156.400391
1177,2017-12-07,14266.099609,10195.799805
1178,2017-12-08,17802.900391,10322.5
1179,2017-12-09,16523.300781,10322.5
1180,2017-12-10,15168.400391,10322.5
1181,2017-12-11,15427.400391,10339.299805
1182,2017-12-12,16919.800781,10319.599609
1183,2017-12-13,17500.0,10300.200195
1184,2017-12-14,16384.599609,10250.0
1185,2017-12-15,16601.300781,10156.700195
1186,2017-12-16,17760.300781,10156.700195
1187,2017-12-17,19475.800781,10156.700195
1188,2017-12-18,19106.400391,10197.900391
1189,2017-12-19,19118.300781,10239.0
1190,2017-12-20,17760.300781,10242.0
1191,2017-12-21,16642.400391,10192.599609
1192,2017-12-22,15898.0,10145.599609
1193,2017-12-23,13948.700195,10145.599609
1194,2017-12-24,14608.200195,10145.599609
1195,2017-12-25,13995.900391,10145.599609
1196,2017-12-26,14036.599609,10145.599609
1197,2017-12-27,16163.5,10167.200195
1198,2017-12-28,15864.099609,10150.299805
1199,2017-12-29,14695.799805,10091.299805
1200,2017-12-30,14681.900391,10091.299805
1201,2017-12-31,12897.700195,10091.299805
1202,2018-01-01,14112.200195,10091.299805
1203,2018-01-02,13625.0,10089.599609
1204,2018-01-03,14978.200195,10101.400391
1205,2018-01-04,15270.700195,10154.599609
1206,2018-01-05,15477.200195,10343.099609
1207,2018-01-06,17462.099609,10343.099609
1208,2018-01-07,17527.300781,10343.099609
1209,2018-01-08,16476.199219,10439.799805
1210,2018-01-09,15123.700195,10400.900391
1211,2018-01-10,14588.5,10423.200195
1212,2018-01-11,14968.200195,10435.900391
1213,2018-01-12,13453.900391,10463.700195
1214,2018-01-13,13952.400391,10463.700195
1215,2018-01-14,14370.799805,10463.700195
1216,2018-01-15,13767.299805,10471.599609
1217,2018-01-16,13836.099609,10479.0
1218,2018-01-17,11431.099609,10475.599609
1219,2018-01-18,11198.799805,10500.099609
1220,2018-01-19,11429.799805,10417.5
1221,2018-01-20,11656.200195,10417.5
1222,2018-01-21,12889.200195,10417.5
1223,2018-01-22,11633.099609,10503.599609
1224,2018-01-23,10944.5,10640.299805
1225,2018-01-24,10903.400391,10595.299805
1226,2018-01-25,11421.700195,10564.599609
1227,2018-01-26,11256.0,10598.599609
1228,2018-01-27,11174.900391,10598.599609
1229,2018-01-28,11475.299805,10598.599609
1230,2018-01-29,11755.5,10605.5
1231,2018-01-30,11306.799805,10481.900391
1232,2018-01-31,10108.200195,10436.400391
1233,2018-02-01,10237.299805,10518.299805
1234,2018-02-02,9142.280273,10359.299805
1235,2018-02-03,8852.120117,10359.299805
1236,2018-02-04,9175.700195,10359.299805
1237,2018-02-05,8270.540039,10138.400391
1238,2018-02-06,7051.75,9794.900391
1239,2018-02-07,7755.490234,9950.799805
1240,2018-02-08,7637.859863,9928.5
1241,2018-02-09,8271.839844,9710.900391
1242,2018-02-10,8720.080078,9710.900391
1243,2018-02-11,8616.129883,9710.900391
1244,2018-02-12,8141.430176,9760.099609
1245,2018-02-13,8926.719727,9788.5
1246,2018-02-14,8599.919922,9715.700195
1247,2018-02-15,9488.320313,9770.700195
1248,2018-02-16,10135.700195,9785.200195
1249,2018-02-17,10207.5,9785.200195
1250,2018-02-18,11123.400391,9785.200195
1251,2018-02-19,10552.599609,9865.099609
1252,2018-02-20,11231.799805,9806.900391
1253,2018-02-21,11372.200195,9874.5
1254,2018-02-22,10660.400391,9767.599609
1255,2018-02-23,9937.070313,9882.900391
1256,2018-02-24,10287.700195,9882.900391
1257,2018-02-25,9796.419922,9882.900391
1258,2018-02-26,9669.429688,9888.400391
1259,2018-02-27,10393.900391,9930.299805
1260,2018-02-28,10687.200195,9869.799805
1261,2018-03-01,10385.0,9795.299805
1262,2018-03-02,10977.400391,9680.0
1263,2018-03-03,11101.900391,9680.0
1264,2018-03-04,11497.400391,9680.0
1265,2018-03-05,11532.400391,9500.0
1266,2018-03-06,11500.099609,9663.599609
1267,2018-03-07,10803.900391,9561.299805
1268,2018-03-08,9951.44043,9617.0
1269,2018-03-09,9414.69043,9651.0
1270,2018-03-10,9350.589844,9651.0
1271,2018-03-11,8852.780273,9651.0
1272,2018-03-12,9602.929688,9747.400391
1273,2018-03-13,9173.040039,9737.200195
1274,2018-03-14,9214.650391,9698.900391
1275,2018-03-15,8290.759766,9715.299805
1276,2018-03-16,8322.910156,9676.200195
1277,2018-03-17,8321.910156,9676.200195
1278,2018-03-18,7890.52002,9676.200195
1279,2018-03-19,8344.120117,9733.900391
1280,2018-03-20,8619.669922,9676.299805
1281,2018-03-21,8937.480469,9701.5
1282,2018-03-22,8939.44043,9580.400391
1283,2018-03-23,8736.25,9399.200195
1284,2018-03-24,8901.950195,9399.200195
1285,2018-03-25,8612.80957,9399.200195
1286,2018-03-26,8498.469727,9418.099609
1287,2018-03-27,8200.0,9518.200195
1288,2018-03-28,7836.830078,9397.799805
1289,2018-03-29,7979.069824,9595.599609
1290,2018-03-30,7171.450195,9595.599609
1291,2018-03-31,6892.47998,9595.599609
1292,2018-04-01,7003.060059,9595.599609
1293,2018-04-02,6844.859863,9595.599609
1294,2018-04-03,7102.259766,9532.099609
1295,2018-04-04,7456.410156,9555.5
1296,2018-04-05,6848.649902,9637.5
1297,2018-04-06,6815.959961,9688.299805
1298,2018-04-07,6630.509766,9688.299805
1299,2018-04-08,6919.97998,9688.299805
1300,2018-04-09,7044.319824,9735.099609
1301,2018-04-10,6795.439941,9798.5
1302,2018-04-11,6843.470215,9742.599609
1303,2018-04-12,6955.379883,9733.0
1304,2018-04-13,7901.089844,9764.0
1305,2018-04-14,7874.669922,9764.0
1306,2018-04-15,7999.330078,9764.0
1307,2018-04-16,8337.570313,9768.700195
1308,2018-04-17,8071.660156,9785.400391
1309,2018-04-18,7944.430176,9814.5
1310,2018-04-19,8159.27002,9861.799805
1311,2018-04-20,8286.879883,9864.400391
1312,2018-04-21,8848.790039,9864.400391
1313,2018-04-22,8925.05957,9864.400391
1314,2018-04-23,8794.389648,9898.599609
1315,2018-04-24,8934.339844,9922.700195
1316,2018-04-25,9701.030273,9829.200195
1317,2018-04-26,8867.320313,9871.5
1318,2018-04-27,9290.629883,9894.200195
1319,2018-04-28,8939.269531,9894.200195
1320,2018-04-29,9346.410156,9894.200195
1321,2018-04-30,9426.110352,9924.0
1322,2018-05-01,9251.469727,9924.0
1323,2018-05-02,9104.599609,9982.599609
1324,2018-05-03,9233.969727,10080.700195
1325,2018-05-04,9695.5,10047.099609
1326,2018-05-05,9700.280273,10047.099609
1327,2018-05-06,9845.30957,10047.099609
1328,2018-05-07,9645.669922,10114.200195
1329,2018-05-08,9380.870117,10135.099609
1330,2018-05-09,9223.730469,10163.700195
1331,2018-05-10,9325.959961,10243.299805
1332,2018-05-11,9052.959961,10245.200195
1333,2018-05-12,8441.44043,10245.200195
1334,2018-05-13,8515.490234,10245.200195
1335,2018-05-14,8713.099609,10277.200195
1336,2018-05-15,8705.19043,10237.900391
1337,2018-05-16,8504.410156,10189.799805
1338,2018-05-17,8370.049805,10120.799805
1339,2018-05-18,8091.830078,10209.299805
1340,2018-05-19,8255.730469,10209.299805
1341,2018-05-20,8246.990234,10209.299805
1342,2018-05-21,8522.330078,10155.200195
1343,2018-05-22,8419.870117,10081.5
1344,2018-05-23,8037.080078,10101.799805
1345,2018-05-24,7561.120117,10045.5
1346,2018-05-25,7592.299805,10031.0
1347,2018-05-26,7486.47998,10031.0
1348,2018-05-27,7362.080078,10031.0
1349,2018-05-28,7371.310059,9891.400391
1350,2018-05-29,7129.459961,9668.400391
1351,2018-05-30,7469.72998,9553.0
1352,2018-05-31,7406.149902,9625.099609
1353,2018-06-01,7500.700195,9544.700195
1354,2018-06-02,7536.720215,9544.700195
1355,2018-06-03,7632.089844,9544.700195
1356,2018-06-04,7722.529785,9716.299805
1357,2018-06-05,7500.899902,9730.599609
1358,2018-06-06,7625.970215,9702.700195
1359,2018-06-07,7650.819824,9844.200195
1360,2018-06-08,7685.140137,9762.700195
1361,2018-06-09,7632.52002,9762.700195
1362,2018-06-10,7499.549805,9762.700195
1363,2018-06-11,6799.290039,9835.0
1364,2018-06-12,6905.819824,9940.599609
1365,2018-06-13,6596.879883,9900.200195
1366,2018-06-14,6342.75,9862.400391
1367,2018-06-15,6674.080078,9980.099609
1368,2018-06-16,6455.450195,9980.099609
1369,2018-06-17,6545.529785,9980.099609
