Data
5409.440544320241
3488.030066166586
3078.5909916794917
5437.383102240634
6937.829462123067
6196.605833287969
5487.557170777192
5986.4005570030495
5194.974763185979
3997.597607203392
4044.477485846186
3897.084351163954
3877.5625032747266
6506.763588675894
6637.945461489282
5677.705095491008
4228.956401596479
6520.462917197394
8562.927494881147
7392.649799620005
4916.14202356746
3869.9256201237695
3836.5708670386957
4386.683151406378
5061.177949132918
3234.376075916349
2365.8503280761215
4051.6388592247895
5686.634269136834
4558.797685615336
2516.733724057045
4397.455835999805
5643.660953466882
5818.490102438154
4820.296311982056
3127.4147219442166
3258.9898803168944
4856.751526249282
5618.466561415436
4435.959325007734
3473.3883221833785
3720.695556834944
3700.9335011350013
4355.795272287014
4287.447064769254
4460.320496436903
3915.4723378483504
3303.206373110417
3451.214461409738
3487.7394656353645
3257.9196196871926
3144.7518364491443
3418.725267196838
3799.8073567773245
2420.9280204394563
3464.9132136328153
4465.128442649435
5055.268100469442
4808.288054557019
5058.354875640849
6363.7959200043115
7649.962541964556
7029.782646202373
6542.051243163965
7641.807132501046
7137.457249777199
5868.649085242061
4876.479145284349
5306.819906640005
7231.018089346027
8508.290069157905
9344.64760969003
8569.75356704861
8897.182046356465
9652.702032387468
9489.764762865343
8228.156436651261
9295.1645629524
10967.828814800792
10434.858247202472
9095.471192035147
7735.267288487012
7869.790935196434
9599.296531763219
12127.131253329571
11920.959036282467
10779.071029324776
10733.364654091929
10151.956166096192
10577.979108298568
