Data
-2057.499877894814
-12917.089983389218
4393.101235352195
-9123.916478654064
-2394.2166595987946
4198.4030239545245
-13592.126214137563
5008.064445636504
-13822.02623958201
-3491.2124004439174
-9793.490043063575
96.8447267166921
-9727.90551966161
11735.211834835758
-14460.434554243293
7921.490971954325
2481.733887188406
1249.3751910878855
6419.245700190197
-1174.8465662873205
11062.544607555588
-8508.683046514518
12441.51193865771
-6232.236002774458
6970.5450576583535
-7201.538865893999
7976.068468553687
-5643.250049792772
3013.191330170215
3843.0231329092785
3428.234854738512
2581.9075465283604
2101.5450136743384
3722.0306000449564
-870.2889890156948
802.6934346344206
7056.004051495063
1209.313724360327
1973.706667946757
6225.8052151051925
1183.43843338222
-2179.270434229569
5721.707581526283
-357.9562147655306
5106.967562674912
-6939.381507899932
2855.6325653090353
-3564.135629909815
1793.046205627481
-4256.203435475629
3933.5531533924186
-3283.4430935577875
-750.016641723003
6429.536431574135
-49.488509437036555
3044.863492678538
3222.5421259037794
10351.581999970986
5776.657929431607
7039.797751261489
11485.024301965765
6704.260563709366
13597.71884369725
11558.332762232192
8657.50972888659
7800.055535106752
7047.303789366546
11588.412736192859
8454.79327901842
13710.51199010494
15288.701275297957
12243.504180115942
17198.071122738438
13981.416641893491
17684.405058247678
14284.00994391154
18125.257339311553
19112.434346898288
18146.052059085505
16993.97161068381
15574.005739004322
17648.739322005276
19562.622684774688
17860.160880505933
20870.48384066083
18105.903716288532
19531.41209448938
15578.823683371593
15492.869664081809
12596.645831204478
